[INFO] | 2025-04-04 10:17:31.468 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:18:20.404 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:18:20.405 | INFO | Currency.py:<module>:14 | Currency conversion tool starting up
[INFO] | 2025-04-04 10:18:20.492 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:18:20.492 | INFO | flights.py:<module>:14 | Flight search tool initializing
[ERROR] | ERROR flights.py:25 - 2025-04-04 10:18:20.495 | ERROR | flights.py:<module>:25 | Failed to load environment variables: Missing API credentials in environment variables - None
[INFO] | 2025-04-04 10:20:07.945 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:20:07.945 | INFO | Currency.py:<module>:14 | Currency conversion tool starting up
[INFO] | 2025-04-04 10:20:08.015 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:20:08.016 | INFO | hotels.py:<module>:14 | Hotel search tool initializing
[INFO] | 2025-04-04 10:20:08.044 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:20:08.044 | INFO | Weather.py:<module>:15 | Weather forecast tool initializing
[INFO] | 2025-04-04 10:20:08.067 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:20:08.067 | INFO | flights.py:<module>:14 | Flight search tool initializing
[ERROR] | ERROR flights.py:25 - 2025-04-04 10:20:08.069 | ERROR | flights.py:<module>:25 | Failed to load environment variables: Missing API credentials in environment variables - None
[INFO] | 2025-04-04 10:21:05.003 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:05.003 | INFO | Currency.py:<module>:14 | Currency conversion tool starting up
[INFO] | 2025-04-04 10:21:05.070 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:05.070 | INFO | hotels.py:<module>:14 | Hotel search tool initializing
[INFO] | 2025-04-04 10:21:05.097 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:05.098 | INFO | Weather.py:<module>:15 | Weather forecast tool initializing
[INFO] | 2025-04-04 10:21:05.132 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:05.132 | INFO | flights.py:<module>:14 | Flight search tool initializing
[ERROR] | ERROR flights.py:26 - 2025-04-04 10:21:05.134 | ERROR | flights.py:<module>:26 | Failed to load environment variables: Missing API credentials in environment variables - None
[INFO] | 2025-04-04 10:21:32.780 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:32.780 | INFO | Currency.py:<module>:14 | Currency conversion tool starting up
[INFO] | 2025-04-04 10:21:32.844 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:32.844 | INFO | hotels.py:<module>:14 | Hotel search tool initializing
[INFO] | 2025-04-04 10:21:32.871 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:32.871 | INFO | Weather.py:<module>:15 | Weather forecast tool initializing
[INFO] | 2025-04-04 10:21:32.902 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:32.902 | INFO | flights.py:<module>:14 | Flight search tool initializing
[ERROR] | ERROR flights.py:28 - 2025-04-04 10:21:32.904 | ERROR | flights.py:<module>:28 | Failed to load environment variables: Missing API credentials in environment variables - None
[INFO] | 2025-04-04 10:21:56.624 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:56.624 | INFO | Currency.py:<module>:14 | Currency conversion tool starting up
[INFO] | 2025-04-04 10:21:56.688 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:56.688 | INFO | hotels.py:<module>:14 | Hotel search tool initializing
[INFO] | 2025-04-04 10:21:56.711 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:56.712 | INFO | Weather.py:<module>:15 | Weather forecast tool initializing
[INFO] | 2025-04-04 10:21:56.740 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:56.740 | INFO | flights.py:<module>:14 | Flight search tool initializing
[INFO] | 2025-04-04 10:21:56.801 | INFO | logging_setup.py:setup_logging:39 | Unified logging initialized with config from /home/yash_anil_aher/Documents/Mlops/p3-1/Travel-_Planning_Assistant/unified_logging/configs.toml
[INFO] | 2025-04-04 10:21:56.801 | INFO | api.py:<module>:9 | Initializing Travel and Finance Assistant API
[INFO] | 2025-04-04 10:23:26.653 | INFO | Currency.py:convert_currency:39 | Starting currency conversion: 1.0 USD to INR
[DEBUG] | DEBUG Currency.py:46 - 2025-04-04 10:23:26.660 | DEBUG | Currency.py:convert_currency:46 | Constructed API URL: https://cdn.jsdelivr.net/npm/@fawazahmed0/currency-api@latest/v1/currencies/usd.json
[INFO] | 2025-04-04 10:23:26.660 | INFO | Currency.py:convert_currency:50 | Making API request for currency data
[DEBUG] | DEBUG Currency.py:58 - 2025-04-04 10:23:27.031 | DEBUG | Currency.py:convert_currency:58 | Extracted exchange rate: {'inr': 85.70763002}
[INFO] | 2025-04-04 10:23:27.031 | INFO | Currency.py:convert_currency:74 | Converted amount: 1.0 USD = 85.71 INR
[INFO] | 2025-04-04 10:24:25.784 | INFO | flights.py:search_flights:48 | Starting flight search: VNBC→CJB on 2024-03-15 for 1 adult(s) in INR
[CRITICAL] | CRITICAL flights.py:122 - 2025-04-04 10:24:25.787 | CRITICAL | flights.py:search_flights:122 | Unexpected error in flight search: 1 validation error for FlightSearchRequest
source
  String should have at most 3 characters [type=string_too_long, input_value='VNBC', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/string_too_long
[INFO] | 2025-04-04 10:24:39.536 | INFO | flights.py:search_flights:48 | Starting flight search: BOM→CJB on 2024-03-15 for 1 adult(s) in INR
[DEBUG] | DEBUG flights.py:59 - 2025-04-04 10:24:39.543 | DEBUG | flights.py:search_flights:59 | Created request object: source='BOM' destination='CJB' date='2024-03-15' adults=1 currency='INR'
[INFO] | 2025-04-04 10:24:39.543 | INFO | flights.py:search_flights:62 | Requesting API access token
[DEBUG] | DEBUG flights.py:90 - 2025-04-04 10:24:42.087 | DEBUG | flights.py:search_flights:90 | Preparing flight search with params: {'originLocationCode': 'BOM', 'destinationLocationCode': 'CJB', 'departureDate': '2024-03-15', 'adults': 1, 'currencyCode': 'INR', 'max': 5}
[INFO] | 2025-04-04 10:24:42.087 | INFO | flights.py:search_flights:92 | Making flight search request
[ERROR] | ERROR flights.py:96 - 2025-04-04 10:24:43.536 | ERROR | flights.py:search_flights:96 | Flight search failed: 400 - {"errors":[{"status":400,"code":425,"title":"INVALID DATE","detail":"Date/Time is in the past","source":{}}]} - None
[INFO] | 2025-04-04 10:27:06.038 | INFO | hotels.py:search_hotels:58 | Starting hotel search in BOM (radius: 10KM, amenities: pool,spa,wifi, ratings: 2,3)
[DEBUG] | DEBUG hotels.py:72 - 2025-04-04 10:27:06.039 | DEBUG | hotels.py:search_hotels:72 | Created request object: city_code='BOM' radius=10 radius_unit='KM' amenities='pool,spa,wifi' ratings='2,3'
[INFO] | 2025-04-04 10:27:06.039 | INFO | hotels.py:search_hotels:75 | Requesting API access token
[DEBUG] | DEBUG hotels.py:102 - 2025-04-04 10:27:06.894 | DEBUG | hotels.py:search_hotels:102 | Preparing hotel search with params: {'cityCode': 'BOM', 'radius': 10, 'radiusUnit': 'KM', 'amenities': 'pool,spa,wifi', 'ratings': '2,3'}
[INFO] | 2025-04-04 10:27:06.894 | INFO | hotels.py:search_hotels:104 | Making hotel search request
[INFO] | 2025-04-04 10:27:08.211 | INFO | hotels.py:search_hotels:112 | Found 3 hotel options
[DEBUG] | DEBUG hotels.py:131 - 2025-04-04 10:27:08.212 | DEBUG | hotels.py:search_hotels:131 | Sample hotel: name='HOTEL NEW BENGAL' hotel_id='CHBOMNEW' address='IN' rating='3' amenities=['WIFI']
[INFO] | 2025-04-04 10:28:46.566 | INFO | Weather.py:get_weather:50 | Starting weather forecast for Palakkad (days: 1)
[DEBUG] | DEBUG Weather.py:58 - 2025-04-04 10:28:46.567 | DEBUG | Weather.py:get_weather:58 | Constructed API URL: https://api.weatherapi.com/v1/forecast.json
[DEBUG] | DEBUG Weather.py:59 - 2025-04-04 10:28:46.567 | DEBUG | Weather.py:get_weather:59 | Request params: {'key': '***', 'q': 'Palakkad', 'days': 1}
[INFO] | 2025-04-04 10:28:46.567 | INFO | Weather.py:get_weather:62 | Making request to weather API
[DEBUG] | DEBUG Weather.py:64 - 2025-04-04 10:28:48.466 | DEBUG | Weather.py:get_weather:64 | Received status code: 200
[INFO] | 2025-04-04 10:28:48.466 | INFO | Weather.py:get_weather:74 | Successfully received weather data
[DEBUG] | DEBUG Weather.py:79 - 2025-04-04 10:28:48.467 | DEBUG | Weather.py:get_weather:79 | Successfully validated weather data
[INFO] | 2025-04-04 10:31:07.944 | INFO | Weather.py:get_weather:50 | Starting weather forecast for Nashik (days: 14)
[DEBUG] | DEBUG Weather.py:58 - 2025-04-04 10:31:07.945 | DEBUG | Weather.py:get_weather:58 | Constructed API URL: https://api.weatherapi.com/v1/forecast.json
[DEBUG] | DEBUG Weather.py:59 - 2025-04-04 10:31:07.945 | DEBUG | Weather.py:get_weather:59 | Request params: {'key': '***', 'q': 'Nashik', 'days': 14}
[INFO] | 2025-04-04 10:31:07.945 | INFO | Weather.py:get_weather:62 | Making request to weather API
[DEBUG] | DEBUG Weather.py:64 - 2025-04-04 10:31:08.738 | DEBUG | Weather.py:get_weather:64 | Received status code: 400
[ERROR] | ERROR Weather.py:71 - 2025-04-04 10:31:08.738 | ERROR | Weather.py:get_weather:71 | API error: No matching location found. - None
[INFO] | 2025-04-04 10:31:17.620 | INFO | Weather.py:get_weather:50 | Starting weather forecast for Nashik (days: 14)
[DEBUG] | DEBUG Weather.py:58 - 2025-04-04 10:31:17.620 | DEBUG | Weather.py:get_weather:58 | Constructed API URL: https://api.weatherapi.com/v1/forecast.json
[DEBUG] | DEBUG Weather.py:59 - 2025-04-04 10:31:17.620 | DEBUG | Weather.py:get_weather:59 | Request params: {'key': '***', 'q': 'Nashik', 'days': 14}
[INFO] | 2025-04-04 10:31:17.620 | INFO | Weather.py:get_weather:62 | Making request to weather API
[DEBUG] | DEBUG Weather.py:64 - 2025-04-04 10:31:18.361 | DEBUG | Weather.py:get_weather:64 | Received status code: 400
[ERROR] | ERROR Weather.py:71 - 2025-04-04 10:31:18.361 | ERROR | Weather.py:get_weather:71 | API error: No matching location found. - None
[INFO] | 2025-04-04 10:31:22.536 | INFO | Weather.py:get_weather:50 | Starting weather forecast for Nashik (days: 14)
